[[[-114.316038, 50.84278], [-114.316038, 51.212548], [-113.859664, 51.212548], [-113.859664, 50.84278]]]
[[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]]
[[[-121.424332, 38.638355], [-121.424332, 38.704481], [-121.335815, 38.704481], [-121.335815, 38.638355]]]
[[[29.024374, 37.721617], [29.024374, 37.82267], [29.168118, 37.82267], [29.168118, 37.721617]]]
[[[-58.531792, -34.674453], [-58.531792, -34.534177], [-58.353494, -34.534177], [-58.353494, -34.674453]]]
[[[-108.692879, 45.723722], [-108.692879, 45.871169], [-108.432965, 45.871169], [-108.432965, 45.723722]]]
[[[9.689932, 57.306886], [9.689932, 57.619323], [10.412001, 57.619323], [10.412001, 57.306886]]]
[[[31.755795, 41.426409], [31.755795, 41.480053], [31.840703, 41.480053], [31.840703, 41.426409]]]
[[[28.632104, 40.802734], [28.632104, 41.239907], [29.378341, 41.239907], [29.378341, 40.802734]]]
[[[10.62056, 63.003803], [10.62056, 63.34817], [11.63176, 63.34817], [11.63176, 63.003803]]]
[[[-97.928935, 30.127892], [-97.928935, 30.518799], [-97.580513, 30.518799], [-97.580513, 30.127892]]]
[[[-117.523867, 33.85216], [-117.523867, 34.019484], [-117.271365, 34.019484], [-117.271365, 33.85216]]]
[[[29.362422, 38.633014], [29.362422, 38.69619], [29.446465, 38.69619], [29.446465, 38.633014]]]
[[[29.339796, 40.764835], [29.339796, 40.847339], [29.489247, 40.847339], [29.489247, 40.764835]]]
[[[28.89592, 40.176966], [28.89592, 40.27546], [29.012762, 40.27546], [29.012762, 40.176966]]]
[[[18.121311, 59.400372], [18.121311, 59.599984], [19.002198, 59.599984], [19.002198, 59.400372]]]
[[[15.973708, 39.447004], [15.973708, 39.520424], [16.059326, 39.520424], [16.059326, 39.447004]]]
[[[-94.421887, 44.852448], [-94.421887, 44.914174], [-94.333293, 44.914174], [-94.333293, 44.852448]]]
[[[-83.728243, 32.495868], [-83.728243, 32.669392], [-83.554155, 32.669392], [-83.554155, 32.495868]]]
[[[32.382233, 37.73869], [32.382233, 38.001378], [32.639215, 38.001378], [32.639215, 37.73869]]]
[[[35.235367, 36.939744], [35.235367, 37.065909], [35.334393, 37.065909], [35.334393, 36.939744]]]
[[[42.690332, 41.098921], [42.690332, 41.127421], [42.718951, 41.127421], [42.718951, 41.098921]]]
[[[-49.391643, -25.644752], [-49.391643, -25.345747], [-49.185278, -25.345747], [-49.185278, -25.644752]]]
[[[-97.064115, 37.038894], [-97.064115, 37.099895], [-97.001721, 37.099895], [-97.001721, 37.038894]]]
[[[-88.18516, 41.630746], [-88.18516, 41.735932], [-88.0269, 41.735932], [-88.0269, 41.630746]]]
[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]
[[[27.209937, 27.660694], [27.209937, 30.340044], [31.33611, 30.340044], [31.33611, 27.660694]]]
[[[35.235367, 36.939744], [35.235367, 37.065909], [35.334393, 37.065909], [35.334393, 36.939744]]]
[[[12.234427, 41.655874], [12.234427, 42.140959], [12.855864, 42.140959], [12.855864, 41.655874]]]
[[[30.36394, 30.994236], [30.36394, 31.601616], [31.311777, 31.601616], [31.311777, 30.994236]]]
[[[-43.224939, -22.748463], [-43.224939, -22.483729], [-43.013263, -22.483729], [-43.013263, -22.748463]]]
[[[-119.691252, 36.290733], [-119.691252, 36.371953], [-119.583059, 36.371953], [-119.583059, 36.290733]]]
[[[34.567591, 24.560158], [34.567591, 30.005186], [39.550324, 30.005186], [39.550324, 24.560158]]]
[[[36.167579, 41.205787], [36.167579, 41.420515], [36.51372, 41.420515], [36.51372, 41.205787]]]
[[[-86.275511, 39.765474], [-86.275511, 39.811095], [-86.225176, 39.811095], [-86.225176, 39.765474]]]
[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]
[[[-83.312805, 42.268212], [-83.312805, 42.357044], [-83.217437, 42.357044], [-83.217437, 42.268212]]]
[[[-58.855973, -27.537017], [-58.855973, -27.437049], [-58.736291, -27.437049], [-58.736291, -27.537017]]]
[[[-76.204476, 42.984026], [-76.204476, 43.121188], [-76.053145, 43.121188], [-76.053145, 42.984026]]]
[[[-4.536762, 54.140314], [-4.536762, 54.183095], [-4.455196, 54.183095], [-4.455196, 54.140314]]]
[[[39.121397, 38.638045], [39.121397, 38.697186], [39.274529, 38.697186], [39.274529, 38.638045]]]
[[[10.87689, 45.348487], [10.87689, 45.540246], [11.124016, 45.540246], [11.124016, 45.348487]]]
[[[83.324301, 24.286947], [83.324301, 27.52129], [88.298296, 27.52129], [88.298296, 24.286947]]]
[[[93.959928, 26.348766], [93.959928, 27.18136], [94.605083, 27.18136], [94.605083, 26.348766]]]
[[[-43.795449, -23.08302], [-43.795449, -22.739823], [-43.087707, -22.739823], [-43.087707, -23.08302]]]
[[[-124.703541, 41.991795], [-124.703541, 46.299078], [-116.463262, 46.299078], [-116.463262, 41.991795]]]
[[[-81.046876, 35.001706], [-81.046876, 35.416412], [-80.646695, 35.416412], [-80.646695, 35.001706]]]
[[[-97.928935, 30.127892], [-97.928935, 30.518799], [-97.580513, 30.518799], [-97.580513, 30.127892]]]
[[[29.01238, 40.167717], [29.01238, 40.237875], [29.228679, 40.237875], [29.228679, 40.167717]]]
[[[36.167579, 41.205787], [36.167579, 41.420515], [36.51372, 41.420515], [36.51372, 41.205787]]]
[[[-40.404079, -19.149113], [-40.404079, -18.444508], [-39.720283, -18.444508], [-39.720283, -19.149113]]]
[[[-95.823268, 29.522325], [-95.823268, 30.154665], [-95.069705, 30.154665], [-95.069705, 29.522325]]]
[[[-49.444853, -16.831871], [-49.444853, -16.453694], [-49.077745, -16.453694], [-49.077745, -16.831871]]]
[[[39.121397, 38.638045], [39.121397, 38.697186], [39.274529, 38.697186], [39.274529, 38.638045]]]
[[[30.327677, 40.686847], [30.327677, 40.831652], [30.435329, 40.831652], [30.435329, 40.686847]]]
[[[-68.924171, 18.481263], [-68.924171, 18.970367], [-68.322785, 18.970367], [-68.322785, 18.481263]]]
[[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]]
[[[100.589159, 13.760062], [100.589159, 13.797459], [100.608234, 13.797459], [100.608234, 13.760062]]]
[[[-98.778559, 29.141956], [-98.778559, 29.693046], [-98.302744, 29.693046], [-98.302744, 29.141956]]]
[[[-74.849303, 10.696195], [-74.849303, 11.105072], [-74.46636, 11.105072], [-74.46636, 10.696195]]]
[[[35.235367, 36.939744], [35.235367, 37.065909], [35.334393, 37.065909], [35.334393, 36.939744]]]
[[[20.852552, 52.097709], [20.852552, 52.367962], [21.271028, 52.367962], [21.271028, 52.097709]]]
[[[32.592647, 41.172709], [32.592647, 41.217762], [32.650463, 41.217762], [32.650463, 41.172709]]]
[[[-79.820663, 40.443524], [-79.820663, 40.544708], [-79.702189, 40.544708], [-79.702189, 40.443524]]]
[[[86.691145, 25.297997], [86.691145, 25.327154], [86.72995, 25.327154], [86.72995, 25.297997]]]
[[[42.095143, 38.386264], [42.095143, 38.437658], [42.144017, 38.437658], [42.144017, 38.386264]]]
[[[-115.209254, 35.984784], [-115.209254, 36.137145], [-115.061076, 36.137145], [-115.061076, 35.984784]]]
[[[8.447599, 11.929633], [8.447599, 12.080367], [8.607335, 12.080367], [8.607335, 11.929633]]]
[[[132.491125, 33.687285], [132.491125, 34.073779], [132.926666, 34.073779], [132.926666, 33.687285]]]
[[[-122.713442, 45.582501], [-122.713442, 45.678677], [-122.464507, 45.678677], [-122.464507, 45.582501]]]
[[[123.764738, 10.259475], [123.764738, 10.49019], [123.928706, 10.49019], [123.928706, 10.259475]]]
[[[-112.323914, 33.29026], [-112.323914, 33.815465], [-111.925439, 33.815465], [-111.925439, 33.29026]]]
[[[12.172098, 42.993217], [12.172098, 43.285451], [12.565321, 43.285451], [12.565321, 42.993217]]]
[[[-71.382444, 42.605989], [-71.382444, 42.666507], [-71.271272, 42.666507], [-71.271272, 42.605989]]]
[[[42.010156, 19.471337], [42.010156, 27.574819], [48.217206, 27.574819], [48.217206, 19.471337]]]
[[[-88.070827, 42.920822], [-88.070827, 43.192623], [-87.863758, 43.192623], [-87.863758, 42.920822]]]
[[[40.317332, 21.193343], [40.317332, 21.577517], [40.664289, 21.577517], [40.664289, 21.193343]]]
[[[2.224101, 48.815521], [2.224101, 48.902146], [2.469905, 48.902146], [2.469905, 48.815521]]]
[[[-84.321948, 33.752879], [-84.321948, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]
[[[-94.337321, 38.962193], [-94.337321, 39.067528], [-94.220922, 39.067528], [-94.220922, 38.962193]]]
[[[-58.500948, -34.817177], [-58.500948, -34.688414], [-58.336764, -34.688414], [-58.336764, -34.817177]]]
[[[14.364145, 57.143556], [14.364145, 57.490913], [14.828417, 57.490913], [14.828417, 57.143556]]]
[[[-114.818269, 31.332246], [-114.818269, 37.004261], [-109.045153, 37.004261], [-109.045153, 31.332246]]]
[[[-90.331039, 32.049347], [-90.331039, 32.412627], [-89.984994, 32.412627], [-89.984994, 32.049347]]]
[[[46.304398, 24.332068], [46.304398, 25.111819], [47.065756, 25.111819], [47.065756, 24.332068]]]
[[[-87.940033, 41.644102], [-87.940033, 42.023067], [-87.523993, 42.023067], [-87.523993, 41.644102]]]
[[[-0.15191, 51.410792], [-0.15191, 51.509887], [-0.078902, 51.509887], [-0.078902, 51.410792]]]
[[[-67.169285, 18.385762], [-67.169285, 18.513083], [-67.056432, 18.513083], [-67.056432, 18.385762]]]
[[[-58.531792, -34.674453], [-58.531792, -34.534177], [-58.353494, -34.534177], [-58.353494, -34.674453]]]
[[[40.710217, 37.307392], [40.710217, 37.330271], [40.760212, 37.330271], [40.760212, 37.307392]]]
[[[29.024374, 37.721617], [29.024374, 37.82267], [29.168118, 37.82267], [29.168118, 37.721617]]]
[[[-43.795449, -23.08302], [-43.795449, -22.739823], [-43.087707, -22.739823], [-43.087707, -23.08302]]]
[[[-3.640637, 52.947131], [-3.640637, 55.188879], [-1.909626, 55.188879], [-1.909626, 52.947131]]]
[[[-35.815834, -9.711808], [-35.815834, -9.354851], [-35.558391, -9.354851], [-35.558391, -9.711808]]]
[[[-42.266219, -22.439321], [-42.266219, -22.12519], [-41.689262, -22.12519], [-41.689262, -22.439321]]]
[[[-118.668404, 33.704538], [-118.668404, 34.337041], [-118.155409, 34.337041], [-118.155409, 33.704538]]]
[[[0.140821, 51.500544], [0.140821, 51.62063], [0.280358, 51.62063], [0.280358, 51.500544]]]
[[[32.411426, 37.870289], [32.411426, 38.040321], [32.588732, 38.040321], [32.588732, 37.870289]]]
[[[5.246145, 51.543396], [5.246145, 51.634684], [5.405336, 51.634684], [5.405336, 51.543396]]]
[[[-122.321268, 47.559624], [-122.321268, 47.59587], [-122.296609, 47.59587], [-122.296609, 47.559624]]]
[[[88.094457, 22.269493], [88.094457, 22.955918], [88.610027, 22.955918], [88.610027, 22.269493]]]
[[[-88.096689, 41.744098], [-88.096689, 41.83907], [-87.983315, 41.83907], [-87.983315, 41.744098]]]
[[[-51.143476, -25.620847], [-51.143476, -25.361476], [-50.581022, -25.361476], [-50.581022, -25.620847]]]
[[[47.72948, 29.321566], [47.72948, 29.362863], [47.791858, 29.362863], [47.791858, 29.321566]]]
[[[-64.125115, -31.433784], [-64.125115, -31.433784], [-64.125115, -31.433784], [-64.125115, -31.433784]]]
[[[-81.046876, 35.001706], [-81.046876, 35.416412], [-80.646695, 35.416412], [-80.646695, 35.001706]]]
[[[-117.261392, 33.755615], [-117.261392, 33.862662], [-117.179434, 33.862662], [-117.179434, 33.755615]]]
[[[-87.022482, 35.994568], [-87.022482, 36.405448], [-86.560616, 36.405448], [-86.560616, 35.994568]]]
[[[32.596844, 39.854507], [32.596844, 40.005616], [32.763626, 40.005616], [32.763626, 39.854507]]]
[[[-57.81535, -25.984291], [-57.81535, -25.108891], [-57.155006, -25.108891], [-57.155006, -25.984291]]]
[[[-93.329515, 44.889964], [-93.329515, 45.051257], [-93.194578, 45.051257], [-93.194578, 44.889964]]]
[[[36.11832, 36.168234], [36.11832, 36.277232], [36.23026, 36.277232], [36.23026, 36.168234]]]
[[[-98.225807, 26.244127], [-98.225807, 26.450924], [-98.079031, 26.450924], [-98.079031, 26.244127]]]
[[[-57.674304, -25.34793], [-57.674304, -25.252598], [-57.537731, -25.252598], [-57.537731, -25.34793]]]
[[[35.67973, 31.256788], [35.67973, 32.088612], [37.250019, 32.088612], [37.250019, 31.256788]]]
[[[-97.350366, 49.713679], [-97.350366, 49.993932], [-96.954987, 49.993932], [-96.954987, 49.713679]]]
[[[47.784888, 29.295121], [47.784888, 29.311335], [47.822207, 29.311335], [47.822207, 29.295121]]]
[[[-51.211235, -29.811166], [-51.211235, -29.672006], [-51.070427, -29.672006], [-51.070427, -29.811166]]]
[[[101.179474, 4.439618], [101.179474, 4.439618], [101.179474, 4.439618], [101.179474, 4.439618]]]
[[[100.500978, 13.759998], [100.500978, 13.769747], [100.509007, 13.769747], [100.509007, 13.759998]]]
[[[-4.820457, 56.013064], [-4.820457, 56.06789], [-4.760248, 56.06789], [-4.760248, 56.013064]]]
[[[31.56528, 40.714342], [31.56528, 40.758729], [31.658433, 40.758729], [31.658433, 40.714342]]]
[[[30.506793, 37.744696], [30.506793, 37.793976], [30.594685, 37.793976], [30.594685, 37.744696]]]
[[[32.297522, 41.608882], [32.297522, 41.65167], [32.371115, 41.65167], [32.371115, 41.608882]]]
[[[110.369586, -7.804592], [110.369586, -7.730799], [110.447993, -7.730799], [110.447993, -7.804592]]]
[[[139.938893, 35.663842], [139.938893, 35.799541], [140.089631, 35.799541], [140.089631, 35.663842]]]
[[[27.255515, 9.344534], [27.255515, 12.751812], [32.465434, 12.751812], [32.465434, 9.344534]]]
[[[-79.882278, -6.763823], [-79.882278, -6.717694], [-79.791456, -6.717694], [-79.791456, -6.763823]]]
[[[27.771294, -26.265694], [27.771294, -26.019729], [27.977291, -26.019729], [27.977291, -26.265694]]]
[[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]]
[[[-112.323914, 33.29026], [-112.323914, 33.815465], [-111.925439, 33.815465], [-111.925439, 33.29026]]]
[[[2.224101, 48.815521], [2.224101, 48.902146], [2.469905, 48.902146], [2.469905, 48.815521]]]
[[[-97.768683, 35.290722], [-97.768683, 35.674965], [-97.335639, 35.674965], [-97.335639, 35.290722]]]
[[[-0.187894, 51.483718], [-0.187894, 51.516466], [-0.109978, 51.516466], [-0.109978, 51.483718]]]
[[[28.341383, 37.195334], [28.341383, 37.224524], [28.386523, 37.224524], [28.386523, 37.195334]]]
[[[46.304398, 24.332068], [46.304398, 25.111819], [47.065756, 25.111819], [47.065756, 24.332068]]]
[[[-106.791691, 35.015891], [-106.791691, 35.218114], [-106.473745, 35.218114], [-106.473745, 35.015891]]]
[[[100.586399, 13.843847], [100.586399, 13.897213], [100.62938, 13.897213], [100.62938, 13.843847]]]
[[[-122.436232, 47.495315], [-122.436232, 47.734319], [-122.224973, 47.734319], [-122.224973, 47.495315]]]
[[[37.86622, 40.956201], [37.86622, 40.997917], [37.974248, 40.997917], [37.974248, 40.956201]]]
[[[35.235367, 36.939744], [35.235367, 37.065909], [35.334393, 37.065909], [35.334393, 36.939744]]]
[[[86.015874, 23.421299], [86.015874, 23.749604], [86.472264, 23.749604], [86.472264, 23.421299]]]
[[[32.297522, 41.608882], [32.297522, 41.65167], [32.371115, 41.65167], [32.371115, 41.608882]]]
[[[34.775032, 39.797648], [34.775032, 39.839954], [34.857374, 39.839954], [34.857374, 39.797648]]]
[[[-90.429186, 29.987014], [-90.429186, 30.025646], [-90.389592, 30.025646], [-90.389592, 29.987014]]]
[[[-49.206993, -27.132536], [-49.206993, -26.613085], [-49.01226, -26.613085], [-49.01226, -27.132536]]]
[[[2.224101, 48.815521], [2.224101, 48.902146], [2.469905, 48.902146], [2.469905, 48.815521]]]
[[[28.632104, 40.802734], [28.632104, 41.239907], [29.378341, 41.239907], [29.378341, 40.802734]]]
[[[-84.508681, 43.970258], [-84.508681, 43.998491], [-84.464753, 43.998491], [-84.464753, 43.970258]]]
[[[-66.029306, 18.396659], [-66.029306, 18.4206], [-65.991542, 18.4206], [-65.991542, 18.396659]]]
[[[111.86753, -7.184596], [111.86753, -7.133031], [111.938278, -7.133031], [111.938278, -7.184596]]]
[[[13.088304, 52.338079], [13.088304, 52.675323], [13.760909, 52.675323], [13.760909, 52.338079]]]
[[[-80.711161, 41.049898], [-80.711161, 41.160644], [-80.56792, 41.160644], [-80.56792, 41.049898]]]
[[[42.010156, 19.471337], [42.010156, 27.574819], [48.217206, 27.574819], [48.217206, 19.471337]]]
[[[75.593596, 21.803018], [75.593596, 21.841008], [75.640455, 21.841008], [75.640455, 21.803018]]]
[[[39.525526, 39.066797], [39.525526, 39.114497], [39.557128, 39.114497], [39.557128, 39.066797]]]
[[[-3.597394, 51.454406], [-3.597394, 51.465843], [-3.58706, 51.465843], [-3.58706, 51.454406]]]
[[[42.095143, 38.386264], [42.095143, 38.437658], [42.144017, 38.437658], [42.144017, 38.386264]]]
[[[27.839245, 39.612565], [27.839245, 39.686799], [27.952799, 39.686799], [27.952799, 39.612565]]]
[[[144.593742, -38.433859], [144.593742, -37.511274], [145.512529, -37.511274], [145.512529, -38.433859]]]
[[[-87.940033, 41.644102], [-87.940033, 42.023067], [-87.523993, 42.023067], [-87.523993, 41.644102]]]
[[[-99.835853, 32.321246], [-99.835853, 32.508856], [-99.665259, 32.508856], [-99.665259, 32.321246]]]
[[[78.233173, 17.237106], [78.233173, 17.552969], [78.537398, 17.552969], [78.537398, 17.237106]]]
[[[-47.989299, -21.368536], [-47.989299, -21.059309], [-47.646704, -21.059309], [-47.646704, -21.368536]]]
[[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]
[[[-1.654353, 51.302945], [-1.654353, 51.308654], [-1.646126, 51.308654], [-1.646126, 51.302945]]]
[[[-76.22808, 36.672684], [-76.22808, 36.932399], [-75.911812, 36.932399], [-75.911812, 36.672684]]]
[[[-47.554834, -21.935555], [-47.554834, -21.755949], [-47.335292, -21.755949], [-47.335292, -21.935555]]]
[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]
[[[-97.044681, 32.985088], [-97.044681, 33.099786], [-96.938975, 33.099786], [-96.938975, 32.985088]]]
[[[-80.157699, 41.853916], [-80.157699, 41.89931], [-80.099795, 41.89931], [-80.099795, 41.853916]]]
[[[-96.234587, 41.175884], [-96.234587, 41.375558], [-95.872275, 41.375558], [-95.872275, 41.175884]]]
[[[-122.117916, 37.356771], [-122.117916, 37.436935], [-122.044969, 37.436935], [-122.044969, 37.356771]]]
[[[-97.768683, 35.290722], [-97.768683, 35.674965], [-97.335639, 35.674965], [-97.335639, 35.290722]]]
[[[-79.639319, 43.403221], [-79.639319, 43.855401], [-78.90582, 43.855401], [-78.90582, 43.403221]]]
[[[-118.250227, 33.732905], [-118.250227, 33.885438], [-118.063194, 33.885438], [-118.063194, 33.732905]]]
[[[-106.634874, 31.620668], [-106.634874, 31.966068], [-106.199987, 31.966068], [-106.199987, 31.620668]]]
[[[6.472517, 51.789875], [6.472517, 51.917691], [6.721208, 51.917691], [6.721208, 51.789875]]]
[[[-86.348441, 39.631677], [-86.348441, 39.927448], [-85.937404, 39.927448], [-85.937404, 39.631677]]]
[[[-106.791691, 35.015891], [-106.791691, 35.218114], [-106.473745, 35.218114], [-106.473745, 35.015891]]]
[[[-1.918532, 53.716937], [-1.918532, 53.72232], [-1.911669, 53.72232], [-1.911669, 53.716937]]]
[[[-0.21607, 51.509879], [-0.21607, 51.539792], [-0.13016, 51.539792], [-0.13016, 51.509879]]]
[[[101.615161, 3.0332], [101.615161, 3.244548], [101.758774, 3.244548], [101.758774, 3.0332]]]
[[[-80.894004, 41.198089], [-80.894004, 41.272574], [-80.740485, 41.272574], [-80.740485, 41.198089]]]
[[[-53.639451, -25.832653], [-53.639451, -25.506357], [-53.463381, -25.506357], [-53.463381, -25.832653]]]
[[[-1.744655, 53.657326], [-1.744655, 53.746313], [-1.584689, 53.746313], [-1.584689, 53.657326]]]
[[[-105.193475, 39.60973], [-105.193475, 39.761974], [-105.053164, 39.761974], [-105.053164, 39.60973]]]
[[[-123.224215, 49.19854], [-123.224215, 49.316738], [-123.022947, 49.316738], [-123.022947, 49.19854]]]
[[[-66.806243, -10.000438], [-66.806243, -7.969338], [-62.236992, -7.969338], [-62.236992, -10.000438]]]
[[[-77.265228, 38.898565], [-77.265228, 38.934957], [-77.196534, 38.934957], [-77.196534, 38.898565]]]
[[[-49.444853, -16.831871], [-49.444853, -16.453694], [-49.077745, -16.453694], [-49.077745, -16.831871]]]
[[[-104.980143, 39.803162], [-104.980143, 39.803162], [-104.980143, 39.803162], [-104.980143, 39.803162]]]
[[[27.839245, 39.612565], [27.839245, 39.686799], [27.952799, 39.686799], [27.952799, 39.612565]]]
[[[-1.037478, 53.587404], [-1.037478, 53.603583], [-1.003608, 53.603583], [-1.003608, 53.587404]]]
[[[-4.11587, 55.747775], [-4.11587, 55.808597], [-4.016585, 55.808597], [-4.016585, 55.747775]]]
[[[-122.713442, 45.582501], [-122.713442, 45.678677], [-122.464507, 45.678677], [-122.464507, 45.582501]]]
[[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]
[[[-91.51308, 36.970298], [-91.51308, 42.508303], [-87.019935, 42.508303], [-87.019935, 36.970298]]]
[[[26.543052, 41.645976], [26.543052, 41.69037], [26.601494, 41.69037], [26.601494, 41.645976]]]
[[[121.252426, 14.509107], [121.252426, 14.571714], [121.291219, 14.571714], [121.291219, 14.509107]]]
[[[-46.567276, -23.815924], [-46.567276, -23.605615], [-46.278106, -23.605615], [-46.278106, -23.815924]]]
[[[35.877115, 31.508401], [35.877115, 32.229052], [37.789607, 32.229052], [37.789607, 31.508401]]]
[[[-8.788377, 41.364571], [-8.788377, 41.471752], [-8.590682, 41.471752], [-8.590682, 41.364571]]]
[[[19.372958, 34.802021], [19.372958, 41.748536], [29.644764, 41.748536], [29.644764, 34.802021]]]
[[[-68.369881, -54.837486], [-68.369881, -54.774362], [-68.221243, -54.774362], [-68.221243, -54.837486]]]
[[[-84.419128, 33.971999], [-84.419128, 34.110424], [-84.261548, 34.110424], [-84.261548, 33.971999]]]
[[[46.304398, 24.332068], [46.304398, 25.111819], [47.065756, 25.111819], [47.065756, 24.332068]]]
[[[46.304398, 24.332068], [46.304398, 25.111819], [47.065756, 25.111819], [47.065756, 24.332068]]]
[[[4.779295, 50.125127], [4.779295, 50.169192], [4.894935, 50.169192], [4.894935, 50.125127]]]
[[[-3.640637, 52.947131], [-3.640637, 55.188879], [-1.909626, 55.188879], [-1.909626, 52.947131]]]
